period,duration,depth,radius,insol,teq,teff,srad,logg,mag,label,Name,StarID
44.2018402,4.949,235.6,1.14,6.59,409.0,5002.0,0.753,4.543,13.509,1,K03436.01,6265665
15.0330623,6.326,132.2,2.18,175.74,928.0,5849.0,1.601,4.076,14.606,1,K03437.01,4645174
12.62530918,3.163,39413.0,87.2,514.08,1214.0,6878.0,1.844,4.012,12.933,0,K03506.01,8719419
124.93576738,7.5608,240900.0,49.34,4.06,362.0,5887.0,0.941,4.477,12.338,0,K03510.01,9028474
12.720298433,2.4599,283.6,1.37,28.37,589.0,4914.0,0.724,4.61,13.26,0,K01803.02,4349442
119.67980316,32.1928,299050.0,193.91,121.45,847.0,8275.0,3.251,3.726,8.351,0,K03511.01,3644542
6.399107136,5.21981,376770.0,59.15,266.9,1031.0,6133.0,0.935,4.435,13.718,0,K03512.01,6182849
8.480304281,7.46159,83115.0,65.0,1210.22,1504.0,7059.0,2.21,3.946,7.631,0,K03513.01,9851142
117.6813778,12.7591,45362.0,45.43,25.76,575.0,6429.0,2.079,3.899,12.112,0,K03593.01,3442054
17.72722648,4.1376,147140.0,35.18,54.32,692.0,6021.0,0.895,4.52,15.556,0,K03594.01,4079530
1.71024931,2.833,98.6,1.2,2298.2,1766.0,6418.0,1.171,4.395,15.761,0,K07779.01,6445531
100.40132734,9.7436,53782.0,26.0,7.37,420.0,5903.0,1.1,4.353,15.017,0,K03595.01,10677186
11.320287875,4.82219,243410.0,59.23,175.69,928.0,6153.0,1.127,4.302,16.756,0,K03596.01,9025914
1.219034103,2.4494,95697.0,40.46,3621.09,1977.0,5914.0,1.271,4.217,14.371,0,K03597.01,9366988
5.94228603,2.169,250.0,1.23,95.34,797.0,4891.0,0.805,4.516,14.779,1,K03370.02,11657614
26.7575866,5.858,455.3,2.28,44.86,660.0,6215.0,1.052,4.44,15.42,1,K03372.01,9785921
57.0599992,7.463,66168.0,22.31,10.11,455.0,5931.0,0.863,4.545,15.936,0,K03373.01,3102000
14.5565618,4.554,103.8,1.08,90.4,787.0,6065.0,1.061,4.452,13.71,1,K03438.01,6599975
0.837898153,2.104,268.9,1.26,1128.57,1478.0,4748.0,0.797,4.526,15.72,0,K01731.02,8266276
0.603086711,1.0869,1242.8,36.0,8675.9,2459.0,6353.0,1.134,4.397,13.989,0,K07747.01,5887316
41.7084063,8.567,330.0,2.19,32.24,608.0,6434.0,1.138,4.394,14.155,1,K03439.01,4282191
33.0257179,6.032,507.1,2.21,23.95,564.0,5819.0,0.99,4.468,15.606,1,K03440.01,3559860
25.366990665,5.9556,150580.0,56.02,46.09,665.0,6208.0,1.024,4.454,15.538,0,K03441.01,10651945
428.32173928,40.5992,317000.0,49.76,0.56,220.0,5662.0,0.806,4.532,14.173,0,K03514.01,7117003
82.137609997,6.11904,210770.0,197.85,39.55,640.0,6395.0,2.012,3.904,12.261,0,K03515.01,3240159
3.06026014,2.545,59.9,0.83,642.06,1284.0,5878.0,1.01,4.426,14.255,0,K07766.01,6147851
24.0612744,19.9438,440150.0,83.77,74.37,749.0,6461.0,1.138,4.338,14.158,0,K03516.01,9658118
66.36099916,20.0614,416740.0,61.42,7.33,420.0,5583.0,0.857,4.463,15.327,0,K03517.01,7132542
8.939461148,6.19136,357830.0,153.32,926.24,1407.0,6461.0,2.225,3.846,14.002,0,K03518.01,8589754
135.58607679,5.54241,363130.0,89.83,7.99,429.0,6401.0,1.301,4.324,13.674,0,K03520.01,3757590
18.79862195,7.4782,380200.0,55.07,25.91,575.0,5334.0,0.796,4.585,17.628,0,K03598.01,2437149
6.30828538,2.48633,113530.0,29.34,98.21,803.0,5069.0,0.78,4.524,16.515,0,K03599.01,9715925
4.80912667,7.9331,134090.0,44.3,615.74,1270.0,6462.0,1.166,4.371,14.038,0,K03600.01,9529733
2.33211505,2.96723,105950.0,140.22,1530.05,1594.0,6384.0,1.094,4.348,14.087,0,K03601.01,9613070
0.53835407,1.5045,190.2,1.67,7609.22,2386.0,5539.0,1.207,4.244,14.498,1,K01875.02,9967771
249.36211832,8.3559,35830.0,48.69,2.14,308.0,5940.0,1.02,4.352,13.867,0,K03602.01,10845188
0.664727127,1.561,16.2,0.46,7149.67,2343.0,6143.0,1.116,4.344,12.879,0,K07736.01,5709103
9.5084871,4.372,97.9,1.65,386.61,1131.0,6144.0,1.668,4.106,14.44,1,K03374.01,6705026
47.0563327,4.807,762.0,2.57,14.43,497.0,5889.0,0.924,4.492,15.695,1,K03375.01,6779726
96.169569,7.496,894.5,2.07,2.52,321.0,5340.0,0.702,4.633,15.796,1,K03443.01,7288306
1.55090374,3.028,11.3,1.11,24453.38,3190.0,7612.0,2.968,3.787,11.626,0,K07748.01,5887393
82.303914,15.404,737.0,4.47,13.05,485.0,5602.0,1.425,4.13,15.654,1,K03445.01,11860395
131.97827736,7.14981,345940.0,147.83,10.32,457.0,4916.0,2.182,3.717,14.313,0,K03521.01,5456023
0.789171236,1.734,73.4,0.69,1291.41,1527.0,4776.0,0.811,4.516,15.352,0,K07768.01,6187888
17.9346606,6.25,142.7,2.8,238.78,1002.0,6426.0,1.775,4.013,13.474,1,K01806.02,9529744
241.07074582,9.88863,70292.0,76.53,56.58,699.0,9414.0,2.777,3.883,10.656,0,K03522.01,12021387
106.17593813,10.4168,164740.0,54.91,8.94,441.0,6038.0,1.141,4.254,13.742,0,K03523.01,8044608
184.6467208,18.9869,410270.0,72.8,2.49,320.0,5713.0,1.023,4.414,15.603,0,K03524.01,8760135
6.282033445,8.3777,181790.0,144.85,264.78,1029.0,6074.0,0.976,4.45,14.118,0,K03525.01,4073707
5.519188936,7.1351,217070.0,43.06,178.7,932.0,5324.0,0.897,4.439,16.117,0,K03603.01,5730394
4.818863794,6.2625,65936.0,51.32,1529.01,1595.0,6313.0,1.935,3.936,14.55,0,K03604.01,6956216
178.26802035,5.86461,45754.0,34.07,1.02,256.0,5126.0,0.696,4.578,14.16,0,K03605.01,6137704
2.181555909,4.41739,85407.0,91.3,2119.28,1730.0,6584.0,1.246,4.331,14.182,0,K03606.01,10275074
0.895276162,3.0518,319080.0,172.25,13121.22,2731.0,5242.0,2.55,3.631,16.397,0,K03607.01,9110346
244.83274973,4.37001,40206.0,38.3,2.09,307.0,6105.0,0.993,4.443,13.556,0,K03608.01,10259301
30.4544418,6.896,472.1,2.6,35.92,624.0,6283.0,0.984,4.472,15.268,1,K03379.01,2995392
10.26558924,3.879,254.6,1.65,111.18,828.0,5774.0,0.98,4.458,14.658,0,K03380.01,3120308
18.9257333,6.149,188.5,16.74,39.47,639.0,5455.0,0.909,4.421,13.857,0,K03382.01,9991621
37.8862977,5.218,672.2,2.09,12.46,479.0,5513.0,0.818,4.551,15.848,1,K03383.01,8078502
11.9615433,3.129,424.5,2.24,121.71,847.0,6142.0,1.046,4.456,15.709,0,K03446.01,2852528
62.127677128,5.25005,37430.0,38.61,6.15,402.0,5344.0,0.807,4.494,14.822,0,K03449.01,10798838
31.9730649,8.872,158.6,1.09,18.59,530.0,5811.0,0.811,4.571,14.545,0,K03450.01,8560940
143.1188694,16.8109,255710.0,53.3,2.5,321.0,5713.0,0.851,4.554,14.996,0,K03526.01,10292238
76.81985465,5.16249,229160.0,46.61,4.88,379.0,5654.0,0.774,4.59,14.063,0,K03527.01,8733497
165.40574995,13.6363,66402.0,112.86,16.56,514.0,6061.0,2.185,3.759,12.724,0,K03528.01,4255422
71.661915163,6.33708,323610.0,55.04,4.18,365.0,5075.0,0.824,4.497,15.167,0,K03529.01,9837544
9.44942685,6.40303,489000.0,68.38,103.29,813.0,5754.0,0.905,4.534,15.65,0,K03530.01,7877824
0.715802309,1.5586,2208.6,25.52,1787.96,1656.0,5239.0,0.757,4.6,15.579,0,K07781.01,6469946
70.58284717,8.81169,150930.0,50.88,8.45,435.0,5973.0,0.904,4.516,14.624,0,K03531.01,6947164
2.995357359,6.57901,172400.0,112.12,2437.81,1791.0,5949.0,1.94,3.892,16.455,0,K03609.01,6233903
3.840485025,2.8592,31353.0,39.38,318.66,1077.0,5731.0,0.823,4.532,15.26,0,K03610.01,7212066
10.443341795,3.94077,145290.0,44.35,149.21,892.0,6137.0,1.005,4.421,16.51,0,K03611.01,6675060
4.75307877,2.35,933.0,505.94,580415.2,7040.0,3486.0,180.013,0.5,13.524,0,K07737.01,5716508
19.515013291,4.59379,256440.0,53.03,28.31,588.0,5349.0,0.851,4.531,16.739,0,K03612.01,10518735
1.772451066,2.4592,79.2,1.02,1904.34,1685.0,6243.0,1.149,4.406,12.949,1,K01628.02,6975129
19.9158863,6.191,143.2,1.41,66.31,728.0,6047.0,1.092,4.387,13.204,1,K03384.02,8644365
54.061328105,4.48223,79684.0,88.28,16.51,514.0,5786.0,1.112,4.318,15.231,0,K03385.01,9489947
34.525990182,4.47294,67161.0,54.35,32.12,607.0,6123.0,1.049,4.396,15.142,0,K03386.01,6960487
14.2821417,2.068,224.9,1.08,36.03,625.0,5374.0,0.726,4.588,15.13,0,K03387.01,6309264
18.64532882,3.63893,433820.0,61.81,43.71,656.0,5931.0,0.845,4.554,15.511,0,K03452.01,7021177
20.882125422,8.03365,233450.0,66.27,69.67,737.0,6335.0,1.072,4.427,15.6,0,K03454.01,7122259
30.8609783,4.216,128.9,1.08,17.96,525.0,5627.0,0.833,4.552,12.988,1,K03456.01,6364582
3.652810043,1.5132,119.4,0.89,250.33,1015.0,5213.0,0.831,4.489,15.602,0,K07769.01,6190535
15.65134872,4.1553,3104.0,118.33,898.69,1396.0,6552.0,3.289,3.586,12.429,0,K03457.01,9834257
8.37159554,5.252,98.0,2.39,659.25,1292.0,6426.0,1.775,4.013,13.474,1,K01806.03,9529744
286.1755875,16.1025,328540.0,63.23,1.38,276.0,5904.0,0.946,4.471,15.138,0,K03532.01,10748621
152.15144795,26.8612,151820.0,53.89,4.04,362.0,6217.0,0.989,4.472,14.61,0,K03533.01,4824268
0.542636318,1.2536,74.6,1.39,11844.28,2659.0,5277.0,1.633,3.96,14.458,0,K07783.01,6527016
29.911334059,7.26916,354380.0,47.83,11.68,471.0,5303.0,0.704,4.632,16.128,0,K03534.01,6431670
5.877122485,4.71655,362900.0,125.68,913.57,1402.0,5702.0,1.821,3.807,15.177,0,K03535.01,7376500
10.636305846,5.17212,216060.0,64.91,358.62,1110.0,6781.0,1.345,4.221,17.035,0,K03618.01,9636559
2.1032389,6.4774,24852.0,36.63,555.0,1238.0,5546.0,0.786,4.587,13.171,0,K03619.01,8095110
46.698200933,3.57049,54592.0,38.79,11.31,468.0,5772.0,0.756,4.518,15.267,0,K03620.01,11499263
15.99560373,3.471,221.7,1.04,21.54,550.0,4955.0,0.721,4.61,14.017,1,K01905.02,10328393
4.39451798,2.9527,223620.0,65.76,22.27,554.0,3695.0,0.483,4.773,16.705,0,K03621.01,9775253
25.9518795,21.569,1312.3,35.1,41.0,645.0,5753.0,1.078,4.335,14.997,0,K03388.01,3858988
56.048096688,4.04427,53726.0,42.62,6.06,400.0,5222.0,0.78,4.518,14.967,0,K03390.01,10798605
2.25161215,2.1,23.9,1.14,17529.42,2934.0,9464.0,2.184,4.116,13.085,0,K07751.01,5895083
50.35545898,5.51863,107140.0,31.66,13.81,492.0,5936.0,0.965,4.501,15.724,0,K03392.01,9714123
14.0328775,6.684,210.9,1.45,88.83,783.0,6063.0,1.001,4.47,15.652,1,K03458.01,6118370
13.2226149,4.337,261.7,1.75,71.11,740.0,5931.0,0.863,4.545,15.208,1,K03459.01,2717158
3.54828691,3.281,70.9,1.69,2458.09,1795.0,6573.0,1.987,4.01,13.79,0,K07770.01,6198256
18.79852,4.795,487.4,2.04,15.82,509.0,4808.0,0.715,4.589,16.153,0,K03461.01,2437112
156.51657398,12.2259,113340.0,61.44,4.31,367.0,6002.0,1.084,4.354,13.375,0,K03536.01,7987086
1.366946478,3.37701,158640.0,43.45,910.99,1403.0,5353.0,0.757,4.527,15.002,0,K03537.01,7374746
313.09275066,14.3447,445610.0,47.52,0.44,207.0,5067.0,0.673,4.596,15.638,0,K03538.01,8668810
0.566813677,2.458,61.2,0.77,6276.41,2269.0,6106.0,0.966,4.487,15.644,0,K07782.01,6519865
157.32263943,21.9232,153930.0,56.66,3.61,351.0,6109.0,0.989,4.472,15.291,0,K03539.01,8868907
9.53040216,5.95809,321540.0,60.49,99.43,805.0,5501.0,0.912,4.438,14.689,0,K03540.01,3865298
4.218512654,3.62939,23417.0,16.67,472.03,1189.0,6185.0,0.991,4.472,15.232,0,K03627.01,10091110
8.529991199,3.9954,20084.0,44.86,184.92,940.0,6185.0,0.991,4.472,15.232,0,K03627.02,10091110
1.922862476,3.4594,101270.0,70.65,2631.95,1827.0,6408.0,1.303,4.246,15.925,0,K03629.01,3544694
16.00747237,1.267,277.6,2.99,116.46,838.0,5857.0,1.305,4.204,13.77,1,K00352.02,11521793
54.6493679,7.962,432.5,2.64,19.86,538.0,5751.0,1.282,4.234,15.335,1,K03393.01,9085563
100.8276725,8.39,1778.8,4.35,4.16,364.0,5301.0,0.977,4.391,15.28,1,K01650.02,11337372
0.905675699,1.701,73.2,0.77,2374.98,1780.0,5730.0,0.903,4.518,15.384,0,K07753.01,5952448
15.9750417,3.549,643.5,90.37,403.2,1143.0,5220.0,3.456,3.52,13.933,0,K03464.01,11874338
16.0505464,3.171,94.4,0.81,37.12,630.0,5428.0,0.853,4.563,13.136,1,K03465.01,9763612
0.805267592,0.887,146.6,1.35,5216.79,2165.0,6268.0,1.1,4.429,15.881,0,K07771.01,6199716
11.082622625,6.62584,268720.0,48.38,93.67,793.0,5831.0,0.922,4.503,16.411,0,K03466.01,9468384
421.42848194,8.60447,96654.0,54.16,2.97,335.0,6235.0,1.708,4.034,13.769,0,K03541.01,8868364
1.096587245,3.0287,541.2,168.68,2096.5,1726.0,5869.0,0.942,4.513,13.954,0,K01823.02,10092312
3.012476415,3.31903,198400.0,58.77,879.89,1388.0,6015.0,1.088,4.329,14.776,0,K03542.01,3964545
204.74104758,20.5357,333800.0,97.39,6.3,404.0,6517.0,1.44,4.211,13.841,0,K03543.01,9656397
0.759740194,3.252,42.5,0.67,4245.86,2059.0,6046.0,1.007,4.478,14.92,0,K07727.01,5444491
4.664186517,4.0639,555380.0,278.81,1896.44,1683.0,5062.0,3.579,3.515,16.144,0,K03544.01,3735629
1.092066399,2.97608,401890.0,40.74,432.44,1164.0,4556.0,0.576,4.67,15.896,0,K03545.01,8244173
3.053578643,3.22884,52880.0,35.35,271.46,1035.0,5414.0,0.714,4.625,15.74,0,K03613.01,6546508
2.992662857,2.5258,113700.0,60.35,1123.54,1476.0,4927.0,1.837,3.883,16.328,0,K03614.01,9886224
4.664188563,3.773,11360.0,52.09,525.46,1221.0,5699.0,1.215,4.192,13.915,0,K03615.01,3735634
0.954873008,1.0613,33.0,0.81,6913.47,2325.0,6092.0,1.363,4.114,11.8,0,K07738.01,5730380
0.56493412,2.57621,252640.0,33.4,1071.88,1458.0,4748.0,0.534,4.729,15.839,0,K03616.01,6058875
1.674984844,4.92134,234580.0,150.48,20561.29,3055.0,8285.0,2.451,3.971,14.567,0,K03617.01,10735564
7.31945294,4.881,166.8,5.05,1891.07,1682.0,5745.0,3.955,3.499,13.489,1,K03398.01,3561464
35.8007112,8.219,417.4,7.97,227.68,991.0,5745.0,3.955,3.499,13.489,1,K03398.02,3561464
0.790049989,2.794,70.8,0.67,2082.67,1724.0,5427.0,0.808,4.53,15.53,0,K07754.01,5962509
14.15402615,4.115,21653.0,29.61,14.25,495.0,4352.0,0.661,4.61,15.056,0,K03399.01,6359802
33.93754213,11.1677,32990.0,138.25,34.42,618.0,6220.0,1.066,4.414,15.191,0,K03467.01,7121885
20.7057153,9.678,115.9,3.22,206.73,967.0,5668.0,2.437,3.792,14.276,1,K03468.01,5213404
3.7228679,9.557,52.1,0.74,461.27,1182.0,6046.0,0.927,4.509,15.202,0,K07772.01,6205566
58.0198583,5.348,1286.6,3.46,3.7,354.0,4920.0,0.72,4.62,12.231,1,K01781.03,11551692
4.286103033,2.6422,173360.0,25.8,52.42,686.0,4206.0,0.591,4.663,15.295,0,K03546.01,7287391
290.7778719,12.0525,225770.0,45.27,0.58,222.0,5207.0,0.734,4.585,14.282,0,K03547.01,6756202
5.017239915,4.36126,144640.0,41.75,538.77,1229.0,6519.0,1.079,4.41,14.115,0,K03548.01,10215869
0.937923475,3.164,40.4,0.52,1503.05,1588.0,5398.0,0.805,4.58,14.403,0,K07728.01,5456319
204.0329342,17.5623,411370.0,57.35,1.29,272.0,5553.0,0.806,4.577,15.734,0,K03549.01,2307206
2.148219541,2.94091,457840.0,49.6,244.99,1009.0,4694.0,0.672,4.6,15.783,0,K03550.01,7025540
58.621578824,8.52961,142950.0,40.43,5.19,385.0,5232.0,0.725,4.554,15.161,0,K03551.01,7620844
3.125821128,2.2163,5025.4,110.58,4481.76,2087.0,6137.0,2.852,3.705,12.77,0,K03622.01,6677267
1.032068851,2.1344,121990.0,44.35,523.01,1221.0,4387.0,0.711,4.587,16.177,0,K03623.01,7732791
6.6751871,2.372,178.3,1.09,148.28,890.0,5774.0,0.818,4.567,15.554,0,K07739.01,5736801
1.450205839,3.6373,25884.0,92.78,12063.44,2675.0,7564.0,1.893,4.093,13.91,0,K03624.01,8177798
3.224486463,4.61686,403730.0,79.08,1060.42,1456.0,6389.0,1.16,4.331,16.169,0,K03625.01,10489521
44.14579777,4.088,224230.0,62.24,15.25,504.0,5876.0,0.896,4.492,16.442,0,K03626.01,12643582
33.3239576,37.217,2012.1,2.55,7.06,416.0,5192.0,0.555,4.707,15.213,0,K03400.01,9328641
0.94102954,4.415,34.5,1.41,13794.93,2761.0,5766.0,2.409,3.783,13.134,0,K07756.01,5991070
1.992812339,2.066,314.8,6.81,48.82,675.0,3638.0,0.42,4.844,15.855,1,K01681.02,5531953
36.514374043,6.48255,111620.0,33.27,21.08,546.0,5811.0,1.0,4.465,15.423,0,K03402.01,3757778
39.818832,10.757,199.1,2.23,42.32,650.0,5710.0,1.524,4.073,13.102,1,K03403.01,11754430
25.4337864,6.514,302.0,2.0,46.8,667.0,5806.0,1.158,4.321,15.386,1,K03470.02,9995771
67.451045,8.9387,7062.8,36.7,23.61,562.0,4847.0,2.191,3.726,13.342,0,K03471.01,11875511
52.6095103,8.202,203.7,1.83,22.13,553.0,5881.0,1.294,4.259,14.192,1,K03474.01,5213230
198.7106251,8.638,2094.8,3.56,1.05,258.0,5180.0,0.8,4.548,14.443,1,K01830.02,3326377
15.873380595,8.0429,208360.0,630.53,202.23,962.0,5622.0,1.895,3.907,14.679,0,K03552.01,6233466
65.583665567,5.01216,242400.0,41.22,4.5,371.0,5516.0,0.666,4.65,15.743,0,K03553.01,11249624
394.67816267,6.05443,253380.0,52.16,0.72,235.0,5780.0,0.83,4.505,15.207,0,K03554.01,6426592
111.31980522,23.0078,62705.0,63.68,20.01,539.0,5022.0,2.58,3.562,12.439,0,K03555.01,8491745
110.29512684,16.5339,176340.0,37.88,4.06,362.0,5753.0,0.895,4.503,15.258,0,K03556.01,3970117
95.178317934,3.60125,128580.0,28.75,1.29,272.0,4523.0,0.653,4.615,14.401,0,K03334.01,11147814
31.2543238,5.662,438.0,2.29,38.54,635.0,6246.0,1.092,4.433,15.82,1,K03335.01,10922659
61.4911479,9.745,58703.0,22.76,8.7,438.0,5830.0,0.876,4.54,15.523,0,K03336.01,8892720
110.2867031,4.427,145.3,1.41,6.96,414.0,5931.0,1.101,4.322,11.818,1,K00284.04,6021275
11.8061737,4.472,88.1,2.87,926.72,1407.0,6900.0,2.599,3.843,12.082,1,K01525.02,7869917
6.15828666,6.329,57.7,1.2,510.35,1212.0,5710.0,1.524,4.073,13.102,1,K03403.02,11754430
10.828825742,0.7275,92.1,0.76,78.3,758.0,5862.0,0.785,4.584,13.492,0,K07757.01,6032920
82.292865,7.048,371.1,1.82,6.07,400.0,5626.0,0.957,4.467,14.828,1,K03404.01,8409295
92.436978,6.432,955.2,2.89,3.46,348.0,5595.0,0.741,4.606,15.449,1,K03407.01,7131760
11.08260553,6.23,601.2,7.34,355.64,1108.0,5125.0,2.196,3.674,13.566,0,K03409.01,9468382
22.7832776,4.194,120.2,1.33,78.41,759.0,6517.0,1.159,4.382,12.972,0,K03475.01,6145201
23.737952838,8.50818,95884.0,53.27,34.94,620.0,5559.0,1.0,4.394,15.147,0,K03476.01,5986209
21.4618453,5.675,122.2,19.89,64.17,722.0,5806.0,1.213,4.283,13.798,0,K03477.01,9226339
75.13194883,20.8729,122370.0,26.21,3.94,359.0,5365.0,0.729,4.586,14.658,0,K03479.01,6525209
243.82122131,10.9312,56799.0,56.63,4.18,365.0,6370.0,1.316,4.228,13.297,0,K03557.01,5534965
16.227548674,5.08666,192690.0,46.52,30.52,599.0,5297.0,0.795,4.587,15.901,0,K03558.01,9965206
47.189437,11.555,370870.0,66.71,13.01,484.0,5458.0,0.972,4.381,15.624,0,K03559.01,4247023
1.501760172,5.85519,387900.0,90.92,3110.42,1905.0,6327.0,1.29,4.315,11.825,0,K03560.01,4848423
4.05325447,4.0116,110920.0,1668.79,475.36,1191.0,6022.0,1.039,4.453,15.537,0,K03561.01,11403216
7.68433346,1.4346,1175.0,2.58,27.35,583.0,4402.0,0.572,4.682,14.265,1,K01833.02,11853878
1.549979213,7.5945,370550.0,136.64,4986.15,2141.0,5408.0,2.058,3.777,13.939,0,K07740.01,5774375
10.99381963,3.7889,1685.8,40.17,216.57,978.0,6553.0,1.157,4.366,13.427,0,K03338.01,8263752
10.9938087,5.0403,1456.9,5.33,216.57,978.0,6553.0,1.157,4.366,13.427,0,K03338.02,8263752
16.5860329,7.043,231.3,2.09,107.25,821.0,5626.0,1.389,4.149,15.589,1,K03410.01,9285265
16.7525077,3.174,338.3,3.65,97.43,801.0,4807.0,1.802,3.906,14.534,1,K03412.01,5780930
49.612757516,7.07603,130460.0,57.08,19.46,536.0,6241.0,1.031,4.45,15.217,0,K03413.01,4164393
15.3317719,5.467,179.2,1.91,107.44,821.0,5726.0,1.285,4.228,15.098,1,K03482.01,7288444
84.704139,10.393,655.7,4.17,19.59,537.0,6085.0,1.634,4.115,15.169,1,K03484.01,10881457
0.755105584,5.02374,250030.0,76.26,7996.1,2412.0,6592.0,1.19,4.369,11.638,0,K07731.01,5513861
101.26336282,17.8951,72792.0,44.0,8.47,435.0,6309.0,1.062,4.413,14.319,0,K03562.01,9948002
120.58167178,8.2904,192900.0,41.71,1.7,291.0,5294.0,0.673,4.651,15.777,0,K03563.01,5264304
1.558544209,3.3727,225590.0,35.12,460.09,1182.0,4868.0,0.708,4.582,14.498,0,K03564.01,10960995
2.63757408,5.9626,169660.0,76.02,563.22,1242.0,5639.0,0.953,4.509,15.902,0,K03565.01,9592575
8.64636188,8.73607,218070.0,54.24,268.95,1033.0,6444.0,1.134,4.382,14.097,0,K03566.01,7898576
125.288206,3.695,241.6,1.5,4.1,363.0,5881.0,0.973,4.48,14.179,0,K07741.01,5806800
112.46358893,31.8273,242410.0,129.04,54.2,692.0,7426.0,2.463,3.903,10.967,0,K03567.01,11671429
42.39930429,18.3609,205990.0,44.7,20.46,542.0,6153.0,0.962,4.487,15.747,0,K03342.01,5392897
11.6044881,3.409,267.6,1.88,118.5,841.0,5533.0,1.166,4.275,15.254,1,K03344.01,11810124
27.009807384,1.96698,67898.0,22.32,2.82,330.0,3900.0,0.534,4.727,15.483,0,K03414.01,6023859
15.0219784,5.068,96.9,1.77,137.91,874.0,5831.0,1.382,4.162,13.109,1,K03415.01,3433668
91.078624,10.304,738.6,3.26,7.02,415.0,5915.0,1.008,4.437,15.214,1,K03417.01,7503885
85.272459,13.31,767.8,3.85,9.1,443.0,5922.0,1.057,4.349,15.417,1,K03418.01,3629330
12.42592675,29.1701,410.3,2.66,92.32,790.0,5952.0,0.971,4.489,14.936,0,K03485.01,5471289
89.7398137,3.26371,81096.0,38.01,4.1,363.0,5777.0,0.747,4.608,14.294,0,K03487.01,9783760
90.08255562,19.7301,43252.0,49.2,46.58,666.0,6523.0,2.343,3.835,12.963,0,K03489.01,9528430
0.759768478,2.824,57.4,0.64,2149.06,1737.0,5481.0,0.815,4.574,15.318,0,K07732.01,5529552
42.2011587,8.479,178.1,37.39,47.85,671.0,6200.0,1.449,4.135,13.294,0,K03490.01,8882847
15.65129028,6.7631,398640.0,78.3,93.1,792.0,6137.0,1.103,4.418,16.666,0,K03568.01,9773869
9.014220178,2.76441,34086.0,15.49,45.03,661.0,4842.0,0.73,4.573,13.57,0,K03569.01,6707942
1.824653341,4.25512,176740.0,55.44,1880.22,1680.0,6413.0,0.941,4.372,15.048,0,K03570.01,5023948
3.185090259,4.80188,423280.0,92.5,1414.18,1564.0,6516.0,1.279,4.249,15.519,0,K03571.01,5113053
372.76888,23.27,1157.2,3.66,0.81,242.0,5800.0,0.894,4.514,15.422,0,K07742.01,5817957
5.70940795,1.622,586.7,1.51,40.66,644.0,4402.0,0.572,4.682,14.265,1,K01833.03,11853878
2.086076372,2.4032,58858.0,1543.74,1728.2,1645.0,6124.0,1.119,4.265,14.554,0,K03572.01,4743508
3.63898953,2.252,209.6,1.68,555.71,1238.0,5533.0,1.166,4.275,15.254,1,K03344.02,11810124
38.1303324,6.53,180.4,1.54,33.43,613.0,6370.0,1.106,4.41,14.633,1,K03345.01,11303322
14.42735088,4.857,117.0,1.53,88.9,783.0,5929.0,1.04,4.403,13.359,1,K03346.01,11241912
12.90235874,2.446,354.4,1.49,48.99,675.0,5530.0,0.788,4.586,15.487,1,K03347.01,8824737
36.4337867,4.388,406.8,2.2,23.35,561.0,5566.0,1.099,4.329,15.246,1,K03348.01,9349757
58.5850357,3.5939,75468.0,149.98,59.16,707.0,6379.0,1.994,3.925,13.061,0,K03419.01,11519134
265.47847,10.28,1040.7,4.2,1.7,291.0,5792.0,1.005,4.375,15.321,1,K01707.02,7703955
1.546222068,7.998,49.4,0.77,1465.41,1578.0,5611.0,1.073,4.388,12.16,0,K01792.02,8552719
89.3313828,11.919,2177.6,8.02,22.89,558.0,6860.0,1.467,4.233,13.68,0,K03491.01,12164634
22.2941485,3.188,100.9,1.5,78.93,760.0,5915.0,1.392,4.223,13.03,0,K03492.01,5193077
46.7162336,7.259,345.5,2.03,18.74,531.0,5856.0,1.092,4.386,15.223,1,K03493.01,8880123
43.56225858,3.6873,51325.0,80.02,35.83,624.0,6411.0,1.216,4.307,13.676,0,K03573.01,10068919
198.443477,9.9776,39943.0,41.72,1.44,279.0,5420.0,0.868,4.502,13.76,0,K03574.01,7353970
17.907664726,5.58652,265410.0,282.86,73.31,746.0,6173.0,1.041,4.447,16.107,0,K03575.01,12316447
2.4044122,4.575,42.7,0.85,1805.11,1662.0,6398.0,1.249,4.276,13.894,0,K07743.01,5823557
22.77196484,8.3476,325450.0,104.17,114.9,835.0,6049.0,1.557,4.067,15.018,0,K03576.01,10491554
184.52015392,15.3564,49269.0,23.38,1.36,275.0,5341.0,0.776,4.514,14.07,0,K03577.01,9785454
82.175197,8.664,546.4,2.24,8.92,441.0,6247.0,0.954,4.489,15.292,1,K03349.01,8636333
29.015852933,7.19844,71432.0,1183.06,29.11,592.0,5783.0,0.941,4.415,15.546,0,K03350.01,7136958
77.36241476,12.1317,96586.0,41.66,4.08,362.0,5359.0,0.79,4.57,15.673,0,K03351.01,1995732
495.71095,4.514,443.1,4.41,2.8,330.0,6054.0,1.953,3.911,13.867,0,K07761.01,6069674
10.35857039,2.577,273.7,1.68,129.28,860.0,5893.0,1.02,4.423,15.408,1,K03352.01,8081239
30.2541186,2.134,576.3,2.8,44.87,660.0,6277.0,1.161,4.402,14.296,1,K03423.01,3745559
17.081202417,7.20617,134140.0,39.24,27.61,585.0,5431.0,0.708,4.623,15.863,0,K03424.01,8356054
