period,duration,depth,radius,insol,teq,teff,srad,logg,mag,label,planetTd,StarID
3.8615978,1.678,1020.0,13.8394,2320.32,1933.0,7396.0,2.45,3.89,10.2115,0,1336.01,92783821
3.3448312,3.322,13626.0,21.2012,4468.21,2277.0,9364.0,1.76,4.32,9.8787,1,1337.01,160708862
95.174,11.6316864,2600.061605,7.8498891,0.9938316,254.6525048,5723.2,1.51811,3.6,11.4881,1,1338.01,260128333
8.8803281,2.71,1238.0,3.20594,60.7382,777.0,5555.7,0.92,4.49,8.2929,1,1339.01,269701147
28.580474,4.5139977,1081.396943,3.1455035,20.8500726,545.0001759,5555.7,0.920435,4.49,8.2929,1,1339.02,269701147
38.3511223,5.9120193,1029.0917261,3.2843583,14.086845,494.1094771,5555.7,0.920435,4.49,8.2929,1,1339.03,269701147
1.4015183,1.1583061,593.7540922,1.4616853,149.3747543,891.6389885,3794.0,0.597007,4.67812,9.22978,1,134.01,234994474
8.5874668,5.1458902,1904.8131484,5.3744721,152.0429498,895.5943008,5929.0,0.987583,4.48275,10.8037,0,1340.01,233681149
6.4474918,2.643,9270.0,48.9878,720.601,1443.0,6477.6,1.69,4.13,9.53591,0,1341.01,233390838
3.4040139,4.837,935.0,5.34279,81123.4,4701.0,9622.0,1.65,4.39,10.0062,0,1343.01,358631536
13.7432169,2.73,5046.0,25.7481,176.671,1015.0,5941.5,1.4,4.23,8.88797,0,1344.01,1400770435
5.5025577,3.1711008,844.7022676,2.7049797,102.6644008,811.847988,4965.0,0.784109,4.56,10.7261,1,1346.01,219852882
1.7622537,0.8779711,733.5550822,2.5235818,468.5415425,1186.6066429,4965.0,0.784109,4.56,10.7261,1,1346.02,219852882
0.8474218,0.8758764,424.3932848,1.7536544,1876.1315489,1678.5549814,5300.0,0.846387,4.56,10.7157,1,1347.01,229747848
4.8420438,2.4105648,318.6638392,1.6177405,183.6641995,938.9141348,5300.0,0.846387,4.56,10.7157,1,1347.02,229747848
2.14056,2.029,355.8315803,1.83828,316.156,1174.0,4567.0,0.84,4.39,10.6666,0,1348.01,229770036
4.1269046,4.405,10831.0,17.0952,1436.49,1715.0,6888.0,1.59,4.23416,9.2205,1,135.01,267263253
4.4350025,2.252,2085.0,9.91393,6855.78,2535.0,9706.0,1.87,4.29,10.1503,0,1353.01,279177746
1.4287976,2.93,1768.0,9.00484,165726.0,5621.0,9224.0,1.65,4.37,8.78822,0,1354.01,365683032
0.33759,1.351,529.0,2.96097,9164.98,2725.0,7387.0,1.37,4.39,10.2193,0,1357.01,357972447
1.67346,2.54,390.0,5.10182,19786.3,3304.0,10445.0,2.45,4.09,8.63701,0,1358.01,275501623
2.5152549,2.386,1870.0,13.4294,4740.94,2311.0,5915.0,2.11,3.82,10.2732,0,1359.01,416624606
0.4628844,0.5588219,4489.9119215,1.3543237,64.718104,723.3961549,3043.0,0.188624,5.09707,11.9238,1,136.01,410153553
0.70902,2.49,570.0,5.18865,65312.0,4453.0,8999.0,2.36,4.05,10.0146,0,1360.01,330468175
9.6926509,2.819,1393.0,13.5133,198.127,1045.0,6012.0,3.51,3.39,10.3843,0,1363.01,230017325
1.8286961,3.37,7283.0,21.4433,18194.7,3235.0,6046.3,1.23,4.43,10.4849,0,1365.01,367099243
14.8626982,3.3250502,8264.2193919,26.5090911,202.6095767,962.2429589,5705.0,1.73364,3.97,8.48216,0,1366.01,120602501
2.0881134,2.307,730.0,5.41738,8383.12,2665.0,6255.8,1.7,4.11,9.24102,0,1367.01,129539786
1.25562,2.304,290.0,2.95064,2790.4,2024.0,5717.0,1.72,3.97,9.1384,0,1368.01,136971594
7.6047417,5.23,1200.0,6.14418,2393.29,1948.0,9139.0,1.8,4.29,10.4216,0,1369.01,155005217
4.8173797,1.323,1800.0,1.71137,33.919,672.0,4651.0,0.69,4.56937,10.702,0,137.01,176957796
5.2651271,2.463,3450.0,11.2446,2619.14,1993.0,8728.0,1.7,4.32,9.25068,0,1370.01,155114483
6.1600888,1.67,1120.0,8.22262,143.457,964.0,5772.0,1.55,4.07,10.3126,0,1372.01,164150539
3.8529998,3.225,8913.0,15.4014,1099.44,1604.0,6893.4,1.57,4.22,9.995771,1,1373.01,176899385
1.06884,2.512,470.0,10.3628,32361.2,3736.0,9222.0,4.94,3.42,9.8261,0,1374.01,190430205
5.4561177,3.1,1360.0,5.78741,796.96,1480.0,7465.0,1.51,4.31,10.4568,0,1375.01,190442486
1.7380504,1.496,956.0,4.42263,787.969,1476.0,6026.0,1.45,4.16,10.2566,0,1376.01,190743990
5.7785318,2.348,4990.0,42.6903,2264.51,1921.0,8224.0,2.92,3.81,9.624,0,1378.01,249812036
0.44482,1.058,1610.0,10.8884,14152.2,3038.0,7184.0,1.88,4.1,9.62426,0,1382.01,276360911
1.532703,2.698,1250.0,10.8699,26916.4,3568.0,6023.1,1.39,4.24,9.5621,0,1383.01,313506357
0.7131492,2.428,450.0,4.89712,18159.7,3234.0,5128.9,1.93,3.88,10.0009,0,1384.01,328167090
25.8386422,5.209,1806.0,4.31235,32.9135,667.0,5769.0,1.03,4.43,10.0618,1,1386.01,343019899
0.78381,1.443,426.099,3.89595,9401.36,2743.0,7842.0,1.72,4.22,8.95861,0,1387.01,343442463
4.4652986,2.502,14440.0,14.5331,259.687,1118.0,6051.2,1.18,4.35,9.76031,1,1388.01,346338552
11.0708575,2.1937617,1149.7328034,2.3337648,22.4219066,554.9934842,4356.0,0.700727,4.53491,9.3636,1,139.01,62483237
2.6380089,3.55,1683.0,12.8098,26423.9,3551.0,7495.0,2.5,3.88,10.3093,0,1390.01,365389353
2.7260173,2.703,1165.0,4.98036,4788.29,2317.0,5256.0,0.79,4.59,10.4602,0,1391.01,389182138
2.86876,2.422,1030.0,8.48351,2571.69,1983.0,8342.0,2.65,3.9,10.399,0,1392.01,416987878
2.958148,3.769,980.0,4.47387,4739.26,2311.0,6294.0,1.58,4.13,9.44275,0,1394.01,431156009
0.98736,1.464,370.0,3.41784,2591.32,1987.0,6301.3,1.69,4.07,10.1277,0,1395.01,468472950
3.99307,4.783,3892.81,6.35126,1282.52,1667.0,4731.1,0.93,4.35,10.3217,0,1396.01,468845640
8.6795072,3.628,10160.0,24.132,578.958,1366.0,6057.0,1.14,4.43,10.1799,0,1397.01,64553698
1.3812787,2.4,1573.0,5.91488,24595.6,3488.0,6483.0,1.38,4.28,10.2107,0,1399.01,66783360
5.48923,3.29,910.0,11.8401,2592.62,1987.0,6004.0,1.62,4.06,10.938,0,1400.01,258801269
0.43889,0.947,650.0,6.69456,14357.3,3049.0,7111.0,2.32,3.91,10.5896,0,1402.01,259129875
2.3359622,6.0165684,3066.2492749,18.3852989,7363.4830838,2362.6020308,7577.0,2.0780001,4.05,10.7387,0,1403.01,328750515
10.5739824,4.04,5460.0,9.43898,171.146,1007.0,6519.0,1.27,4.36,11.4266,1,1406.01,231736113
9.9783319,4.2281711,179.2248456,2.0515332,300.9646623,1062.3035336,6073.5,1.47131,4.1,7.7275,1,1407.01,69747919
4.4247042,1.318,2447.0,8.3621,465.179,1293.0,6594.0,1.49,4.23,8.82374,1,1408.01,364186197
2.2222094,2.461,87.0,1.39527,2005.35,1864.0,6594.0,1.49,4.23,8.82374,1,1408.02,364186197
1.0082361,1.41,228.0,1.7202,1882.94,1835.0,5795.29,1.13,4.438,7.384,1,141.01,403224672
1.2168732,0.86,1240.0,3.43106,153.719,980.0,4634.6,0.78,4.51,10.1917,1,1410.01,199444169
1.4520486,1.339,393.0,1.404,266.85,1125.0,4184.0,0.69,4.57376,9.1043,1,1411.01,116483514
1.0697621,1.356,376.0,1.60037,1061.92,1590.0,4946.0,0.8,4.53834,9.0739,1,1416.01,158025009
3.0726434,2.2602485,10471.4949697,19.9197757,2446.8848714,1793.7963398,7164.0,1.55831,4.25661,8.51017,1,1417.01,164173105
0.6763235,4.916459,30.1617977,1.700035,42572.1587375,3663.5419408,8475.0,2.9486499,3.82228,6.76754,0,1418.01,224600500
2.8997405,1.849,13760.0,10.0433,176.587,1015.0,5224.0,0.82,4.55801,10.7164,1,1419.01,311035838
6.9561134,3.3628003,15989.231101,12.090823,136.9557694,872.4987884,5387.0,0.940037,4.46259,11.2287,1,1420.01,321857016
13.001789,4.4847322,1339.5837664,3.84805,90.515093,786.6834253,5914.0,1.00826,4.46,10.1308,1,1422.01,333473672
2.7556532,3.3967282,2854.4589288,6.4145519,207.2386368,967.6926252,4993.0,0.696945,4.66918,10.9243,0,1423.01,346418409
0.78999,1.153,5750.0,1.99,5497.38,2398.0,5558.0,1.1,4.43,9.76952,0,1426.01,128501004
11.35626,6.047,2190.0,12.9372,1493.65,1731.0,6314.0,2.14,3.87,10.8475,0,1428.01,377304435
0.6412558,1.1161082,1029.5348333,4.841202,10373.5192117,2573.9569471,5854.65,1.47292,4.1262,11.6459,0,1429.01,138968089
2.3109689,3.4303821,6829.4236495,17.30428,4324.0354536,2068.197749,6371.0,1.95411,3.94807,9.77486,1,143.01,25375553
7.4341456,2.424,701.0,1.97737,48.0098,733.0,5064.0,0.78,4.57887,8.3879,1,1430.01,293954617
2.650232,2.03,6449.0,15.9327,1454.53,1720.0,7400.0,1.94,4.11,7.79824,1,1431.01,375506058
18.840891,5.765,331.0,2.00342,94.5008,868.0,6093.0,1.22,4.32207,8.69378,1,1437.01,198356533
5.1396666,0.8991981,769.5996824,2.259057,143.9144538,883.3765229,5374.0,0.815924,5.96065,10.3237,1,1438.01,229650439
9.4280902,1.377,799.0,2.49195,25.1545,623.0,5374.0,0.82,5.96065,10.3237,1,1438.02,229650439
27.6438617,5.321,560.0,3.68027,68.4355,801.0,5873.0,1.62,4.043,9.98671,1,1439.01,232982558
6.267832,2.789,321.0,1.99779,203.434,1052.0,5950.0,1.15,4.438,5.1054,1,144.01,261136679
0.4090681,0.6165726,1281.2294665,1.1833779,207.0242436,967.4422529,3328.0,0.308799,4.91612,12.4934,1,1442.01,235683377
23.5407467,4.025,956.0,2.11441,16.8576,564.0,5236.0,0.75,4.63898,9.9377,1,1443.01,237232044
0.4702719,1.3258819,209.49313,1.4344026,5028.6262848,2147.7419002,5466.0,0.92499,4.48625,10.1522,1,1444.01,258514800
1.2273079,4.8114753,66.4147779,3.6075647,10396.9641276,2575.4100491,6906.0,4.12041,4.438,8.1033,0,1447.01,298073824
8.0970819,3.127852,4723.0724376,2.6354043,5.3632275,388.1291894,3391.0,0.381586,4.84373,13.1717,1,1448.01,343628284
2.0439268,1.008937,465.1929875,1.0924808,44.9492524,660.3898166,3407.0,0.473603,4.7606,10.0306,1,1450.01,377293776
16.5379864,2.796,608.0,2.51948,53.0216,751.0,5781.0,1.03,4.43068,8.9989,1,1451.01,417931607
11.0619937,1.7587777,3249.1164334,1.6184944,2.0225025,304.152939,3248.0,0.275364,4.95407,12.295,1,1452.01,420112589
6.5886877,1.678,852.0,2.12746,28.9612,646.0,4920.0,0.71,4.64,10.1426,1,1453.01,198390247
4.3135263,1.874,274.0,1.17405,142.833,963.0,4920.0,0.71,4.64,10.1426,1,1453.02,198390247
18.712253,6.475,6066.0,10.3984,171.765,1008.0,6125.0,1.27,4.29,8.0417,1,1456.01,199376584
2.7759678,3.074,13613.0,15.4018,1597.59,1761.0,6140.0,1.24,4.32,10.374,1,1458.01,191284318
9.155934,3.1412022,908.2412562,2.4949092,66.1504006,727.3657867,5219.0,0.82204,4.55718,10.1583,0,1459.01,16920150
6.8424983,3.3079378,8029.880305,16.4578474,215.5002138,977.1959895,5766.0,1.1282001,4.438,9.9176,0,1460.01,17005768
2.1779407,2.098,110.0,1.28228,759.183,1462.0,5801.89,1.26,4.25132,5.8961,1,1462.01,188768068
2.8791023,2.7497683,11426.6170088,12.0920506,693.2320081,1308.6978872,5583.0,1.1145999,4.33946,12.0401,1,1463.01,190998418
1.4200248,1.431,23730.0,12.5242,382.328,1231.0,4910.0,0.77,4.57248,11.8478,1,1465.01,236887394
5.9711357,1.5478671,1437.1086027,1.8721145,18.0882455,525.9795517,3834.0,0.490737,4.74552,10.5977,1,1467.01,240968774
15.5324385,1.7640717,2937.4953214,2.013576,2.1399188,308.4743596,3382.0,0.369306,4.85532,10.8858,1,1468.01,243185500
1.880531,1.1911684,1214.0066593,1.4548629,35.7280633,623.5511988,3382.0,0.369306,4.85532,10.8858,1,1468.02,243185500
3.0929386,0.8776502,254.2319025,1.2815317,192.9304989,950.5390679,4884.29,0.750598,4.59034,4.6278,1,1469.01,283722336
6.7650398,1.421,269.0,1.39215,64.6487,789.0,4884.29,0.75,4.59034,4.6278,1,1469.02,283722336
3.4231002,2.4377583,8643.1016455,35.4084057,3086.1129325,1900.9587948,5620.9,2.6126101,3.6,11.8999,0,147.01,220435095
2.5272822,1.265861,1847.4872236,2.2007181,45.3608214,661.896336,3624.0,0.49012,4.74607,11.4752,1,1470.01,284441182
20.7724316,5.508,1415.0,3.91576,209.722,1060.0,5625.56,0.97,4.46798,8.5725,1,1471.01,306263608
52.5637056,6.5,1193.0,3.28372,14.3711,542.0,5625.56,0.97,4.46798,8.5725,1,1471.02,306263608
6.3634106,2.692302,2368.6952027,4.4784698,110.0200699,826.0146095,5103.0,0.859483,4.50257,10.5508,1,1472.01,306955329
5.2544884,2.898,567.0,2.1916,284.941,1144.0,5958.0,0.99,4.48217,8.297,1,1473.01,352413427
5.222621,4.693629,15867.9920175,3.7216015,2.7908584,329.6508495,3453.0,0.275946,4.95337,14.1431,0,1474.01,427654774
1.2174936,2.57,6969.0,12.9438,5165.92,2361.0,6596.04,1.46,4.2467,10.2242,1,1476.01,432549364
2.7324809,2.2139341,9548.2806012,18.2785375,2531.1335542,1809.0414376,6695.0,1.61271,4.17494,10.6496,1,1477.01,240681314
10.1802014,4.613,11500.0,12.3422,261.013,1119.0,5623.0,1.04,4.4,10.2042,1,1478.01,409794137
16.6828999,1.804,2054.0,17.1854,15.2595,550.0,6423.0,2.63,3.74,10.364,0,1479.01,421308357
4.86709,3.103,4210.0,7.42915,435.152,1272.0,5814.3,1.15,4.34,11.7835,1,148.01,393940766
2.1853174,1.656,1168.0,14.8742,2412.11,1952.0,8332.0,4.02,3.54,10.3209,0,1481.01,197650870
5.0037857,4.154,1950.0,6.77338,2812.53,2028.0,6109.0,1.09,4.42,10.4935,0,1483.01,452803785
1.1623941,1.266,1099.0,8.21669,1464.16,1723.0,5843.7,2.23,3.82,10.2108,0,1484.01,67309890
0.2666485,1.075,230.0,1.30468,3064.12,2072.0,4154.0,0.71,4.53,9.9592,0,1486.01,233541860
0.4721054,1.6995515,45.2185132,1.3988866,47943.4214221,3774.0009529,7269.0,1.93752,4.08,8.07023,0,1488.01,198457103
0.86673,1.089,662.925,3.54647,1519.96,1739.0,5904.0,1.25,4.31,9.76119,0,1492.01,354594208
5.147905,5.405,3710.0,18.0411,1594.76,1760.0,6064.0,2.9,3.57,9.7116,1,1493.01,15692883
5.0267996,2.754044,6358.0060702,12.9814741,853.1354811,1378.3967823,6434.0,1.4782799,4.21,10.3002,1,1494.01,411608801
10.82661,6.877,5890.0,11.5303,760.667,1463.0,5113.0,0.68,4.71,10.0478,0,1496.01,384045439
0.8165295,2.294,468.0,4.12435,136662.0,5356.0,8911.0,1.85,4.26,9.95717,0,1497.01,371673488
1.4014167,3.661,2730.0,11.8932,81940.9,4713.0,8014.0,1.6,4.32,9.6788,0,1498.01,316402246
5.8574075,5.8548029,6489.7302346,13.8892762,750.9220273,1335.1143401,5982.9,1.67987,4.03,10.9031,1,150.01,271893367
1.077774,2.682,2680.0,10.1773,61535.5,4387.0,7274.0,1.58,4.25,10.4089,0,1501.01,329145325
2.7536237,2.39,1460.0,11.1685,529.9,2565.0,5647.0,2.41,3.68,10.4824,0,1502.01,410528770
1.6534102,3.102,600.0,6.07704,58331.7,4329.0,6928.0,1.46,4.29,10.2347,0,1503.01,428065977
1.2456423,1.354,691.0,3.80598,1370.47,1695.0,6194.0,1.5,4.16,9.98645,0,1504.01,326114850
3.4272549,5.9083927,569.4677099,7.7503736,2690.6140029,1836.8876704,6338.0,2.0707099,3.9,9.27116,0,1505.01,331034236
10.9115374,3.269,1039.0,18.4382,17372.4,3198.0,9195.0,3.37,3.75,9.8115,0,1506.01,64836837
0.46741,1.25,1592.12,7.77804,137211.0,5361.0,7960.5,1.77,4.23,8.41718,0,1507.01,430677414
2.1575124,2.236,550.0,11.8527,4213.12,2244.0,8326.0,3.87,3.58,10.471,0,1508.01,415741431
1.577609,1.646,1055.0,9.73924,2982.64,2058.0,7856.0,2.91,3.78,9.42218,0,1509.01,272828463
1.59782,1.49,1713.69,3.59995,955.676,1548.0,5037.6,0.79,4.72,11.0264,0,151.01,382302241
1.23852,3.138,440.0,7.11712,9304.06,2736.0,6524.0,3.4,3.5,10.1975,0,1510.01,377739433
1.1025238,2.321,2919.0,15.8737,132458.0,5314.0,9218.0,2.0,4.21,10.381,0,1511.01,376682699
1.76589,3.807,730.0,4.06597,6579.97,2509.0,6221.0,1.55,4.13,10.2866,0,1513.01,269509393
1.36991,4.156,1170.0,11.8886,18625.3,3254.0,7339.8,3.64,3.56,7.5586,0,1514.01,270238522
3.66505,2.346,910.0,7.19016,555.083,1352.0,6370.0,2.32,3.81,10.4433,0,1515.01,470709084
2.0560153,2.773,17453.0,17.2767,1899.83,1839.0,6485.0,1.24,4.37,10.377,1,1516.01,376637093
1.902606,2.3653693,8984.9897271,19.576504,17123.005499,2917.5260913,9918.0,1.82241,4.32,8.75127,1,1518.01,427761355
7.00776,2.68,3666.99,8.1288,302.511,1161.0,6347.0,1.22,4.23,11.3569,0,152.01,403287048
6.1461734,5.386,1034.0,6.96236,8177.52,2649.0,6153.0,1.5,4.15,9.68805,0,1520.01,269238073
4.1812866,4.394,4280.0,15.448,1049.28,1585.0,6146.0,2.31,3.78,9.78876,0,1521.01,366074069
2.9798592,2.737,580.0,4.92227,8878.81,2704.0,9024.0,1.89,4.24,9.39575,0,1522.01,367102581
6.72694,2.649,1070.0,5.19273,264.81,1123.0,6745.0,1.53,4.23,10.3197,0,1523.01,387413037
0.6171788,1.433,519.0,7.26341,18771.3,3260.0,9603.0,3.14,3.83,10.3202,0,1525.01,276380902
1.5309799,1.37,654.0,6.01061,1124.09,1613.0,6298.0,2.38,3.77,9.693811,0,1526.01,313761775
1.41853,2.728,560.0,3.93221,6293.46,2481.0,6329.0,1.68,4.08,9.867621,0,1534.01,354600221
6.5344463,2.774,3240.0,15.3823,982.822,1559.0,7715.3,2.67,3.96,10.4397,0,1535.01,420288086
2.013653,2.1214907,822.8974252,9.0269074,38859.7127334,3580.9202252,10310.0,2.67713,4.01,10.3654,0,1536.01,445137888
2.590266,4.378,700.0,9.54526,13184.6,2985.0,5855.0,3.22,3.45,10.4116,0,1539.01,252636888
6.74657,1.803,2970.0,16.2785,80.0277,833.0,5910.7,2.57,3.59,10.0704,0,154.01,389525208
5.13664,4.45,930.0,7.04152,5106.92,2355.0,9238.0,2.32,4.08,10.06,0,1543.01,431585347
1.5166573,1.607,1590.0,7.73846,2422.33,1954.0,6905.3,2.0,4.03,9.83204,0,1545.01,127425841
0.71933,1.474,478.823,3.45648,3964.33,2210.0,5758.0,1.44,4.21,10.3973,0,1547.01,409520860
12.6017,4.835,800.0,3.34292,135.068,949.0,5861.6,1.21,4.3,8.7282,0,1548.01,440100539
2.5798051,3.413,5740.0,25.2815,7814.19,2619.0,6116.5,1.49,4.18,10.3959,0,1549.01,191146556
1.6256942,1.988,1720.0,32.1007,16378.0,3151.0,6628.0,3.96,3.43,10.2936,0,1550.01,241065596
7.57193,2.656,420.0,10.2119,795.635,1479.0,9146.0,4.72,3.45,8.19,0,1552.01,326919774
9.4341589,2.8505348,4001.924935,6.3734064,96.5333103,799.4458445,5450.4,0.938168,4.48,11.0579,1,1554.01,299158887
2.09989,0.908,27336.4,10.1564,422.491,1263.0,6025.3,1.04,4.46,10.1688,0,1555.01,441732151
1.44127,2.605,2750.0,9.20279,22433.7,3409.0,8009.0,1.65,4.29,9.79455,0,1556.01,405794804
1.08697,1.967,860.0,4.98445,2889.01,2042.0,5751.0,1.69,4.0,10.4925,0,1557.01,320506985
14.152,3.599,3800.0,10.6751,288.531,1148.0,5823.9,1.28,4.6,10.294,0,156.01,220518305
2.27456,3.32,1020.0,13.266,21521.5,3374.0,6777.0,3.35,3.55,10.2948,0,1561.01,245462406
0.98999,2.05,420.0,3.95137,7729.29,2612.0,6208.0,1.84,3.99,9.10226,0,1562.01,249862365
1.35932,2.831,2840.0,10.3751,15609.5,3113.0,5421.0,0.94,4.46,9.74734,0,1568.01,284050395
1.71614,2.038,681.449,14.1349,958.34,1550.0,5511.5,4.92,3.28,10.424,0,1569.01,285666479
2.0845434,2.017038,12504.825019,13.4432705,1085.4942586,1463.9513087,5638.0,1.10646,4.35,12.0166,1,157.01,140691463
1.74626,3.88,1110.0,5.62786,17804.9,3218.0,8348.0,1.8,4.24,9.4883,0,1570.01,285674856
1.2427,1.563,663.745,6.05271,1263.34,1660.0,5624.8,2.14,3.92,10.2353,0,1571.01,285677945
8.66698,6.104,9854.3,27.4804,2647.36,1998.0,6322.2,2.52,3.77,10.4562,0,1572.01,292321872
21.216464,3.045,6499.0,13.1431,18.9464,581.0,5925.0,1.55,4.1,7.6353,1,1573.01,302773669
2.4611008,3.13,1795.0,12.3334,8632.97,2685.0,5429.5,1.63,4.01,10.3775,0,1575.01,316254876
0.99837,1.632,2730.0,5.29489,2465.96,1963.0,6082.0,1.13,4.39,9.60027,0,1577.01,332154944
1.97741,6.549,5470.0,17.5768,46143.6,4083.0,6742.0,2.11,3.95,10.1042,0,1578.01,348135793
2.51266,2.411,2790.01,13.3617,793.471,1478.0,5988.0,2.3,4.08,11.2314,0,158.01,403136413
4.7947749,4.799,6864.0,18.3428,1021.14,1574.0,6333.0,2.18,3.86,9.17925,1,1580.01,354469661
1.8932775,3.118,3415.0,21.043,35143.2,3814.0,6904.3,2.04,4.05,10.0188,0,1582.01,374400599
3.77188,2.923,450.0,10.0329,5181.65,2363.0,10097.0,4.62,3.52,9.5425,0,1583.01,403256331
0.88654,1.679,870.0,24.9348,64431.5,4438.0,6919.0,4.27,3.36,9.27904,0,1584.01,418987806
12.5343031,4.572,1517.0,8.71775,463.57,1292.0,7275.0,2.51,3.91,10.2543,0,1587.01,458914949
35.4028219,4.221,12666.0,21.7639,57.342,766.0,7455.0,1.78,4.17,9.87542,0,1589.01,52041724
5.6318074,3.4553092,1186.1481873,4.8217692,474.4919122,1190.3562406,5669.9,1.38826,4.16,9.76636,0,1592.01,186599508
2.06313,2.157,600.0,11.9118,1866.39,1831.0,6716.5,4.77,3.24,9.1222,0,1593.01,192372961
1.51233,2.59,640.0,11.1245,18303.0,3240.0,9447.0,4.35,3.54,9.7479,0,1594.01,201154493
1.7498117,1.641,2549.0,8.13315,886.867,1520.0,6222.3,1.53,4.15,10.4511,0,1595.01,385105624
1.9734615,3.69,1295.0,16.6678,17275.6,3193.0,7962.9,3.62,3.6,10.0888,0,1596.01,431899140
0.73772,1.057,980.0,4.68288,1958.84,1853.0,6001.0,1.49,4.14,10.1342,0,1597.01,68152139
1.2198382,2.8341804,12160.1096043,18.2179311,9392.0471009,2510.7866744,7398.5,1.60242,4.25,7.87611,1,1599.01,129979528
4.608,3.383,3213.22,7.99698,724.001,1445.0,5935.0,1.28,4.29,11.2901,0,160.01,253917293
0.361112,0.756,710.0,6.69136,2677.39,2003.0,6056.9,1.95,3.99,9.66027,0,1600.01,187029841
5.33155,6.191,4220.0,14.6101,1071.42,1593.0,5917.0,2.22,3.78,10.1035,1,1601.01,139375960
6.15952,3.834,1230.0,3.90515,487.519,1309.0,6175.9,1.09,4.44,10.4375,0,1602.01,129991079
4.7321735,2.589,8121.0,14.269,379.567,1229.0,6739.0,1.56,4.21,10.1868,1,1603.01,73448352
3.46608,4.403,1620.0,20.8363,23536.1,3450.0,7249.8,3.02,3.69,9.08054,0,1604.01,118301361
8.7094632,3.027,4510.0,20.9625,327.472,1185.0,5597.0,1.59,4.03,9.62924,1,1605.01,101037590
2.4727425,2.341,2929.0,23.6289,4630.82,2298.0,6057.7,2.13,3.84,7.42812,0,1608.01,138017750
13.3118,4.492,750.0,2.67981,109.875,901.0,6011.0,0.98,4.5,10.2572,0,1609.01,229951289
16.2016817,2.792,885.0,2.38101,28.0911,641.0,5071.0,0.78,4.58,7.5825,1,1611.01,264678534
2.8641388,2.417,9597.0,15.5276,591.067,1373.0,6082.0,1.53,4.13,10.0521,1,1612.01,268403451
5.2469991,3.45,1180.0,5.46087,604.151,1381.0,6651.0,1.44,4.27,10.4641,0,1613.01,272625214
3.9401791,1.991,13317.0,25.3897,1090.26,1600.0,7170.0,1.51,4.31,9.68708,0,1615.01,317507345
1.4013505,1.562,1532.0,3.7143,1975.13,1857.0,5521.0,0.94,4.48,10.2505,0,1617.01,322202434
2.1679,1.39,560.0,5.32848,10508.5,2820.0,10596.0,2.0,4.27,9.9272,0,1618.01,376838000
1.7126115,3.128,340.0,2.01928,4528.0,2285.0,5932.2,1.0,4.48,9.39435,0,1622.01,388076005
5.8089284,5.137,1111.0,3.79308,1275.72,1664.0,6406.0,1.27,4.34,10.2763,0,1624.01,461387302
1.49446,2.114,890.0,4.21366,3024.1,2065.0,6587.0,1.43,4.27,10.2918,0,1625.01,470852531
3.3326189,3.5620066,8310.5066162,15.6399082,1512.9973764,1590.6670806,5768.2,1.6948299,4.0,12.0545,1,1626.01,157586003
5.0172146,3.7363301,14236.9594003,13.5478019,404.711186,1143.9473896,5930.0,1.10013,4.4,11.2311,1,1627.01,424435940
2.1436364,3.1539349,9203.7552743,18.0537588,3410.2601185,1949.0214829,6148.0,1.77061,4.01,11.1541,1,1628.01,284475976
4.5421594,4.294,9760.0,17.3816,821.405,1491.0,5939.3,1.73,4.0,11.191,1,1629.01,310003988
4.2311173,4.3531635,7261.2759361,14.6260711,1489.1126253,1584.3518526,6671.0,1.6640199,4.14,10.8719,1,163.01,179317684
12.0557353,1.959,807.0,2.39173,19.3677,584.0,5504.0,0.83,4.58,8.9943,1,1630.01,317597583
8.2491871,4.9807847,117724.0282614,8.0476984,1.1552603,264.4172054,2990.0,0.165066,5.13581,14.9885,0,1632.01,51024887
12.1582804,2.1406837,3430.7762638,1.9160277,2.6741524,326.1491782,3429.0,0.3232,4.90092,12.5441,0,1633.01,165551882
0.98933,1.0357615,1519.669587,1.8303854,122.2150262,848.0098579,3455.0,0.465258,4.76798,11.0136,1,1634.01,201186294
34.9270483,2.7546907,110264.9392094,18.8285063,0.8171218,242.488665,3496.0,0.389199,4.9,13.4447,0,1635.01,230086768
1.7729239,1.8255671,26694.3797428,14.9468862,317.7796355,1076.8402129,4769.0,0.687841,4.64845,11.9056,0,1636.01,269892793
4.076684,4.4132181,10459.727229,17.5223182,1443.0883389,1571.9653862,6531.44,1.64302,4.13711,10.6479,0,1637.01,286355915
0.901465,2.5562155,3156.5658264,3.4348127,325.5470241,1083.3609617,3896.0,0.611023,4.64192,12.974,0,1639.01,348673213
7.31898,3.771,3809.3,8.79673,468.718,1296.0,5926.0,1.3,4.27,11.407,0,164.01,79395355
1.9495403,0.8060618,2089.2444115,1.3929217,23.3722044,560.7827791,3414.0,0.260187,4.97292,11.0548,1,1640.01,396562848
2.1721416,2.7480823,17864.5520776,18.0850347,1872.5289135,1677.7485906,6198.0,1.30937,4.27912,9.25319,0,1645.01,184679932
3.623909,2.6568012,26979.8210456,6.9347137,4.6168393,373.8573643,3514.0,0.414101,4.81377,13.0367,0,1646.01,387527558
6.9744232,2.124,9189.0,37.9891,245.906,1103.0,5821.7,1.86,3.97,10.249,0,1647.01,154927364
3.4557863,2.164,6423.0,16.0772,2978.62,2058.0,8170.0,1.78,4.24,9.17041,0,1649.01,116608612
